Time[s],Fx[N],Fy[N],Fz[N],Mx[Nm],My[Nm],Mz[Nm],COPx[cm],COPy[cm]
25.05,-2.222608,-4.704441,534.391432,2.762227,43.375347999999995,-0.674423,-8.116775,0.516892
25.06,-2.2523779999999998,-4.723441,534.329301,2.758334,43.427541,-0.672589,-8.127486,0.516224
25.07,-2.2518439999999997,-4.743457,534.3847820000001,2.762539,43.478215000000006,-0.67306,-8.136125,0.516957
25.08,-2.223278,-4.758168,534.542457,2.773112,43.522116,-0.675751,-8.141938,0.518782
25.09,-2.1753720000000003,-4.7629410000000005,534.7588820000001,2.786419,43.554226,-0.680346,-8.144648,0.521061
25.1,-2.120376,-4.757453,534.976262,2.798213,43.570772999999996,-0.686239,-8.144430999999999,0.523054
25.11,-2.070385,-4.746276,535.139096,2.80508,43.569796999999994,-0.6926329999999999,-8.14177,0.5241779999999999
25.12,-2.034405,-4.736757,535.207298,2.805473,43.551212,-0.698799,-8.137260000000001,0.524184
25.13,-2.0171240000000004,-4.735167,535.162839,2.799915,43.516611,-0.704349,-8.131471000000001,0.523189
25.14,-2.019277,-4.743130000000001,535.010396,2.790427,43.469064,-0.7093229999999999,-8.124901,0.521565
25.15,-2.03882,-4.756351,534.7738059999999,2.7795650000000003,43.412935,-0.714054,-8.117999000000001,0.5197649999999999
25.16,-2.072135,-4.766483,534.4902639999999,2.7696009999999998,43.353478,-0.718879,-8.111182000000001,0.518176
25.17,-2.1148580000000003,-4.765429,534.2041849999999,2.762117,43.296034999999996,-0.7239,-8.104773,0.517053
25.18,-2.162143,-4.7499080000000005,533.9618019999999,2.758078,43.245011,-0.72888,-8.098896,0.5165310000000001
25.19,-2.208455,-4.7238050000000005,533.805595,2.7581330000000004,43.202943,-0.73333,-8.093385000000001,0.516692
25.2,-2.2472830000000004,-4.696869,533.7667799999999,2.762868,43.16995,-0.736742,-8.087793,0.517617
25.21,-2.271388,-4.680276,533.856532,2.772749,43.143722,-0.738874,-8.08152,0.5193810000000001
25.22,-2.273845,-4.681293,534.060473,2.787766,43.120053999999996,-0.739913,-8.074002,0.521994
25.23,-2.2496270000000003,-4.699681,534.34123,2.807025,43.09381,-0.7404109999999999,-8.064848,0.525325
25.24,-2.197118,-4.727595,534.6490809999999,2.8287560000000003,43.059999,-0.741019,-8.053881,0.529087
25.25,-2.119018,-4.7529330000000005,534.93534,2.850926,43.014631,-0.742217,-8.041089999999999,0.532948
25.26,-2.022227,-4.764456,535.1620889999999,2.8722,42.955172999999995,-0.7441770000000001,-8.026572999999999,0.536697
25.27,-1.916463,-4.756316,535.305472,2.892577,42.880666999999995,-0.746776,-8.010504,0.5403600000000001
25.28,-1.8118049999999999,-4.730078,535.354392,2.91322,42.791759000000006,-0.7496550000000001,-7.993164999999999,0.544167
25.29,-1.715899,-4.693593,535.308679,2.93552,42.690728,-0.752257,-7.9749740000000005,0.548379
25.3,-1.631939,-4.657439,535.179317,2.959957,42.581398,-0.753901,-7.956473,0.553078
25.31,-1.5583040000000001,-4.630587,534.989763,2.985484,42.468806,-0.75397,-7.9382470000000005,0.558045
25.32,-1.490085,-4.617075,534.774859,3.00983,42.358621,-0.7522220000000001,-7.920833,0.562822
25.33,-1.421893,-4.614953,534.574862,3.030592,42.256355,-0.749104,-7.904666000000001,0.566916
25.34,-1.350622,-4.617785,534.4259099999999,3.04645,42.166472999999996,-0.745849,-7.89005,0.570042
25.35,-1.276856,-4.61789,534.351355,3.057831,42.091615999999995,-0.744203,-7.877142,0.5722510000000001
25.36,-1.204386,-4.609764,534.357755,3.066684,42.032261,-0.745734,-7.865939999999999,0.573901
25.37,-1.138435,-4.592219,534.436097,3.0754349999999997,41.986965999999995,-0.7510479999999999,-7.856312,0.575454
25.38,-1.0836620000000001,-4.568611,534.566164,3.085611,41.953061,-0.759332,-7.848058,0.577218
25.39,-1.042805,-4.545376999999999,534.72183,3.0968459999999998,41.927499,-0.768528,-7.840992999999999,0.579151
25.4,-1.016261,-4.529529,534.8762230000001,3.106927,41.907601,-0.7760630000000001,-7.8350089999999994,0.580868
25.41,-1.002524,-4.525930000000001,535.006454,3.1129330000000004,41.891606,-0.779733,-7.830112,0.58185
25.42,-0.999218,-4.535407,535.097241,3.112806,41.878925,-0.778402,-7.826414,0.581727
25.43,-1.004436,-4.554576,535.142521,3.106439,41.869966,-0.772271,-7.824078,0.580488
25.44,-1.017958,-4.577505,535.144718,3.0957619999999997,41.865507,-0.762732,-7.823212,0.578491
25.45,-1.041815,-4.598323000000001,535.112392,3.083961,41.865926,-0.751887,-7.8237630000000005,0.5763199999999999
25.46,-1.079636,-4.613375,535.057441,3.074338,41.870769,-0.741926,-7.825472,0.574581
25.47,-1.1347180000000001,-4.621795,534.992571,3.0693189999999997,41.878918,-0.734577,-7.8279440000000005,0.573712
25.48,-1.207509,-4.6245080000000005,534.929317,3.0698090000000002,41.88912,-0.730754,-7.830777,0.573872
25.49,-1.293847,-4.622719999999999,534.876949,3.075001,41.900393,-0.730518,-7.833651,0.5748989999999999
25.5,-1.385124,-4.617132,534.84232,3.082599,41.911984999999994,-0.733308,-7.836326,0.576357
25.51,-1.470633,-4.608304,534.830031,3.089436,41.923059,-0.738306,-7.838576,0.5776479999999999
25.52,-1.541086,-4.597572,534.8422820000001,3.092366,41.932454,-0.744715,-7.840153,0.578183
25.53,-1.591585,-4.58749,534.87837,3.089265,41.938767,-0.751789,-7.840803999999999,0.5775640000000001
25.54,-1.622617,-4.581277,534.934191,3.079934,41.940683,-0.7587189999999999,-7.840344,0.575759
25.55,-1.638716,-4.581592,535.00213,3.0665430000000002,41.93734,-0.764574,-7.838724000000001,0.573183
25.56,-1.645631,-4.589396,535.071388,3.0532630000000003,41.92853,-0.768463,-7.836063,0.570627
25.57,-1.6475229999999998,-4.603566000000001,535.128449,3.044981,41.914559000000004,-0.769858,-7.832616000000001,0.5690189999999999
25.58,-1.645527,-4.621296,535.158105,3.045531,41.895813000000004,-0.768884,-7.82868,0.56909
25.59,-1.638052,-4.638888,535.146631,3.056222,41.872347999999995,-0.766415,-7.824463000000001,0.5711
25.6,-1.622208,-4.652505000000001,535.088042,3.075357,41.843888,-0.763891,-7.8200009999999995,0.574738
25.61,-1.595508,-4.658828,534.99081,3.098941,41.810320000000004,-0.7629020000000001,-7.8151470000000005,0.5792510000000001
25.62,-1.557236,-4.655751,534.8791259999999,3.122282,41.772334,-0.764668,-7.809677000000001,0.5837359999999999
25.63,-1.5091809999999999,-4.643043,534.784693,3.141796,41.73166,-0.769605,-7.803451,0.587488
25.64,-1.455484,-4.62259,534.732404,3.156285,41.690571000000006,-0.777174,-7.796530000000001,0.590255
25.65,-1.401522,-4.597925,534.729187,3.167136,41.650942,-0.786047,-7.789166000000001,0.592288
25.66,-1.352166,-4.573222,534.763382,3.177355,41.613537,-0.794489,-7.781673,0.5941609999999999
25.67,-1.310125,-4.552306,534.81399,3.18994,41.578128,-0.800823,-7.774316000000001,0.596458
25.68,-1.275252,-4.538025,534.862587,3.206391,41.544396,-0.80384,-7.767303,0.599479
25.69,-1.245263,-4.531983,534.900539,3.226043,41.512943,-0.8030609999999999,-7.760871000000001,0.603111
25.7,-1.2175559999999999,-4.534489,534.9291860000001,3.246432,41.485583,-0.79878,-7.7553410000000005,0.6068899999999999
25.71,-1.19108,-4.544683,534.955671,3.26441,41.464569,-0.791902,-7.751028999999999,0.610221
25.72,-1.167233,-4.56083,534.988157,3.277391,41.451214,-0.78366,-7.748061999999999,0.61261
25.73,-1.149309,-4.5806309999999995,535.032333,3.284129,41.444776,-0.7752899999999999,-7.746219,0.613819
25.74,-1.140703,-4.601369999999999,535.0895009999999,3.284847,41.442334,-0.767766,-7.744935000000001,0.613887
25.75,-1.142699,-4.6199330000000005,535.156454,3.2809489999999997,41.43976,-0.7616539999999999,-7.743485000000001,0.613082
25.76,-1.153065,-4.632965,535.22725,3.274633,41.433306,-0.757146,-7.741255000000001,0.611821
25.77,-1.166421,-4.637331,535.296074,3.268513,41.421037,-0.754234,-7.7379679999999995,0.610599
25.78,-1.176242,-4.630833999999999,535.359575,3.265151,41.403447,-0.752913,-7.733764,0.609899
25.79,-1.177216,-4.612982,535.417322,3.266471,41.382959,-0.7532439999999999,-7.7291039999999995,0.610079
25.8,-1.1666020000000001,-4.585526,535.4702,3.273244,41.362488,-0.755212,-7.724517,0.611284
25.81,-1.144299,-4.552446,535.5176240000001,3.284958,41.343721,-0.758525,-7.7203289999999996,0.613417
25.82,-1.112274,-4.51922,535.5549120000001,3.3001699999999996,41.326011,-0.762555,-7.7164839999999995,0.616215
25.83,-1.074027,-4.491511,535.572254,3.317136,41.306602000000005,-0.766515,-7.712610000000001,0.619363
25.84,-1.034229,-4.4736720000000005,535.556297,3.334303,41.282095,-0.7697229999999999,-7.708264,0.622587
25.85,-0.9982639999999999,-4.46755,535.4940280000001,3.3504410000000004,41.250366,-0.771768,-7.703236,0.6256729999999999
25.86,-0.971548,-4.471938,535.377374,3.36449,41.211861,-0.772517,-7.697722,0.628433
25.87,-0.9588040000000001,-4.482762,535.206989,3.3753910000000005,41.169675,-0.772066,-7.69229,0.63067
25.88,-0.963485,-4.494051,534.994326,3.382104,41.128594,-0.770714,-7.6876690000000005,0.6321760000000001
25.89,-0.9872139999999999,-4.499721,534.761276,3.3838120000000003,41.093755,-0.768929,-7.684505000000001,0.632771
25.9,-1.029109,-4.4959620000000005,534.5371719999999,3.380204,41.069514,-0.7672479999999999,-7.683191000000001,0.632361
25.91,-1.08534,-4.483306,534.354097,3.371744,41.058840000000004,-0.766134,-7.683826,0.6309939999999999
25.92,-1.149618,-4.46707,534.241902,3.3598160000000004,41.063201,-0.7658590000000001,-7.686256,0.628894
25.93,-1.2148940000000001,-4.455457,534.223254,3.3466089999999995,41.082784000000004,-0.7664350000000001,-7.690189999999999,0.626444
25.94,-1.275593,-4.456053,534.308513,3.334627,41.116741,-0.767588,-7.695317999999999,0.624101
25.95,-1.329148,-4.472492,534.4913849999999,3.3259339999999997,41.163197,-0.768746,-7.701377000000001,0.622261
25.96,-1.375997,-4.502947,534.747561,3.3214580000000002,41.218999,-0.7691,-7.708123,0.6211260000000001
25.97,-1.418104,-4.540993,535.0376110000001,3.3207419999999996,41.279516,-0.7678020000000001,-7.715255,0.620656
25.98,-1.456797,-4.578235,535.31335,3.322259,41.338908,-0.7642939999999999,-7.722376,0.62062
25.99,-1.490968,-4.607508999999999,535.526421,3.3241129999999997,41.391028999999996,-0.7585729999999999,-7.729036,0.6207189999999999
26.0,-1.516542,-4.625369999999999,535.638282,3.324755,41.430668,-0.751257,-7.734822,0.6207090000000001
26.01,-1.527636,-4.6329080000000005,535.6299280000001,3.3234220000000003,41.454603000000006,-0.743401,-7.7394110000000005,0.62047
26.02,-1.5190139999999999,-4.634599,535.507968,3.320179,41.462138,-0.736202,-7.7425809999999995,0.620005
26.03,-1.488866,-4.635765,535.303863,3.3156879999999997,41.455099,-0.7307359999999999,-7.744217999999999,0.6194029999999999
26.04,-1.440741,-4.639905000000001,535.065729,3.310893,41.437447,-0.7277819999999999,-7.744366,0.6187819999999999
26.05,-1.3836110000000001,-4.647333000000001,534.845255,3.3067949999999997,41.414516,-0.727719,-7.743271000000001,0.618271
26.06,-1.329525,-4.655762,534.684502,3.3043620000000002,41.391918,-0.730454,-7.741372,0.618002
26.07,-1.289311,-4.662254,534.6073849999999,3.3045120000000003,41.37433,-0.735427,-7.739199,0.618119
26.08,-1.268124,-4.665181,534.618015,3.308064,41.364565999999996,-0.741726,-7.7372190000000005,0.618772
26.09,-1.263212,-4.665046,534.704347,3.3155589999999995,41.363265999999996,-0.748308,-7.735727000000001,0.620073
26.1,-1.265374,-4.663825,534.843738,3.327005,41.369198,-0.75427,-7.73482,0.622052
26.11,-1.263611,-4.663273,535.0081849999999,3.341705,41.379926,-0.759065,-7.734447,0.6246079999999999
26.12,-1.2507489999999999,-4.663248,535.1689719999999,3.358246,41.392554,-0.762564,-7.734483,0.6275109999999999
26.13,-1.2273319999999999,-4.661262000000001,535.300968,3.374649,41.404408000000004,-0.764937,-7.734789999999999,0.630421
26.14,-1.201827,-4.653836,535.385883,3.388674,41.413596000000005,-0.766464,-7.73528,0.63294
26.15,-1.18676,-4.6389629999999995,535.413715,3.398335,41.419375,-0.7674310000000001,-7.735957000000001,0.6347119999999999
26.16,-1.192556,-4.618094999999999,535.382819,3.402564,41.422247999999996,-0.7681680000000001,-7.73694,0.635538
26.17,-1.222189,-4.596329,535.29975,3.401681,41.423790999999994,-0.769088,-7.738428999999999,0.635472
26.18,-1.269441,-4.5806059999999995,535.179177,3.3974059999999997,41.426253,-0.770567,-7.740632000000001,0.634817
26.19,-1.321495,-4.576746,535.0428519999999,3.3923379999999996,41.431978,-0.772713,-7.743675,0.634031
26.2,-1.364477,-4.5866,534.9164480000001,3.389159,41.442738,-0.775169,-7.747516,0.633587
26.21,-1.389319,-4.606617,534.824122,3.389852,41.459123999999996,-0.777158,-7.751917,0.633826
26.22,-1.395322,-4.628654,534.782046,3.395225,41.480236,-0.77775,-7.756475,0.63488
26.23,-1.3899270000000001,-4.642937,534.793082,3.4048339999999997,41.503849,-0.776262,-7.760730000000001,0.636664
26.24,-1.385089,-4.642041000000001,534.845015,3.417243,41.527086,-0.772588,-7.764321000000001,0.638922
26.25,-1.392097,-4.624197000000001,534.913677,3.4304339999999995,41.547363,-0.767321,-7.7671149999999995,0.641306
26.26,-1.41705,-4.594357,534.970568,3.4422620000000004,41.563299,-0.761605,-7.769267999999999,0.6434489999999999
26.27,-1.458518,-4.56238,534.992881,3.4509239999999997,41.575210999999996,-0.756794,-7.771171000000001,0.645041
26.28,-1.508031,-4.538968,534.9724980000001,3.4554150000000003,41.584926,-0.754008,-7.773283,0.6459050000000001
26.29,-1.553291,-4.53111,534.919905,3.4558379999999995,41.594899,-0.753793,-7.775912,0.646048
26.3,-1.5829540000000002,-4.539082,534.860619,3.4534480000000003,41.606997,-0.755987,-7.779035,0.645672
26.31,-1.5909200000000001,-4.556489,534.825417,3.45039,41.621541,-0.759834,-7.782267,0.645143
26.32,-1.578072,-4.57331,534.838603,3.449135,41.637095,-0.764204,-7.784983,0.644893
26.33,-1.55084,-4.580328,534.90863,3.4516419999999997,41.651007,-0.767835,-7.7865649999999995,0.645277
26.34,-1.517852,-4.572696,535.023854,3.458471,41.660367,-0.7696069999999999,-7.786637,0.646414
26.35,-1.486669,-4.551037,535.154805,3.468239,41.662896999999994,-0.7688560000000001,-7.785205,0.6480819999999999
26.36,-1.46185,-4.520123,535.2628559999999,3.477907,41.657496,-0.765592,-7.782624,0.6497569999999999
26.37,-1.444464,-4.486509,535.3131599999999,3.483965,41.644372,-0.760488,-7.779441,0.650827
26.38,-1.432583,-4.456580000000001,535.2877530000001,3.48405,41.624905,-0.754634,-7.776174,0.650874
26.39,-1.422418,-4.435461,535.1939219999999,3.478139,41.601319000000004,-0.749167,-7.77313,0.649884
26.4,-1.40984,-4.426277,535.063908,3.468695,41.576258,-0.7449520000000001,-7.770335,0.648277
26.41,-1.39184,-4.429404,534.944884,3.459739,41.552324,-0.742378,-7.767589999999999,0.6467470000000001
26.42,-1.367473,-4.442189,534.8821929999999,3.4552739999999997,41.53171,-0.741315,-7.764646000000001,0.645988
26.43,-1.338163,-4.459912999999999,534.902061,3.457689,41.516020000000005,-0.741225,-7.761425,0.646415
26.44,-1.3074860000000001,-4.477919,535.001107,3.466758,41.506306,-0.7414,-7.758172,0.647991
26.45,-1.280526,-4.493612000000001,535.147774,3.4796449999999997,41.503147,-0.741251,-7.755455,0.650221
26.46,-1.262669,-4.506913,535.295314,3.4919540000000002,41.506619,-0.740528,-7.753966,0.652342
26.47,-1.2579040000000001,-4.519083999999999,535.3998889999999,3.499367,41.51615,-0.739372,-7.754232000000001,0.6535989999999999
26.48,-1.2671430000000001,-4.531137,535.435191,3.499231,41.53051,-0.7381949999999999,-7.756403,0.65353
26.49,-1.287505,-4.543065,535.3984780000001,3.491514,41.548165000000004,-0.737474,-7.760232000000001,0.652134
26.5,-1.3132409999999999,-4.5541339999999995,535.308209,3.478811,41.567955,-0.737532,-7.765238,0.649871
26.51,-1.3381100000000001,-4.563575,535.196271,3.4653769999999997,41.589782,-0.738368,-7.7709399999999995,0.647496
26.52,-1.35794,-4.570917,535.0979530000001,3.4555,41.614821,-0.7395970000000001,-7.7770470000000005,0.64577
26.53,-1.372042,-4.575607,535.042335,3.4518470000000003,41.644933,-0.7405470000000001,-7.783484,0.645154
26.54,-1.382862,-4.576368,535.0450940000001,3.454475,41.681461,-0.74051,-7.790271000000001,0.645642
26.55,-1.394319,-4.571111,535.104895,3.4609120000000004,41.724118,-0.7390329999999999,-7.797372,0.6467729999999999
26.56,-1.4098629999999999,-4.557911,535.2039120000001,3.467252,41.770656,-0.736111,-7.804625,0.647838
26.57,-1.431209,-4.5365519999999995,535.312678,3.469703,41.817462,-0.7321810000000001,-7.811782000000001,0.6481640000000001
26.58,-1.4582190000000002,-4.5096050000000005,535.398449,3.465878,41.860620000000004,-0.727954,-7.818592,0.647345
26.59,-1.489753,-4.4822,535.434791,3.4553769999999995,41.896885,-0.724229,-7.824834,0.6453399999999999
26.6,-1.52482,-4.460432,535.4089309999999,3.439579,41.924268,-0.721783,-7.8303270000000005,0.642421
26.61,-1.563201,-4.449107,535.32376,3.420901,41.942333000000005,-0.721304,-7.8349470000000005,0.639034
26.62,-1.605098,-4.449838,535.193711,3.4019129999999995,41.952334,-0.723242,-7.8387199999999995,0.635641
26.63,-1.650132,-4.460406,535.037199,3.3845989999999997,41.957188,-0.727585,-7.84192,0.632591
26.64,-1.696447,-4.475733,534.87055,3.3699220000000003,41.961185,-0.733685,-7.845110000000001,0.6300439999999999
26.65,-1.7405560000000002,-4.490133,534.707213,3.35776,41.969377,-0.74027,-7.849039,0.627962
26.66,-1.77804,-4.499849,534.561883,3.347201,41.986712,-0.745697,-7.8544160000000005,0.626158
26.67,-1.804876,-4.50474,534.454856,3.337096,42.017084000000004,-0.748362,-7.861671,0.6243920000000001
26.68,-1.819059,-4.508356,534.411058,3.326636,42.062432,-0.7471800000000001,-7.870800999999999,0.622486
26.69,-1.821965,-4.51633,534.452003,3.3157050000000003,42.12203,-0.74202,-7.881349,0.6203930000000001
26.7,-1.8186919999999998,-4.533778,534.5847,3.304928,42.192214,-0.7339479999999999,-7.8925220000000005,0.618223
26.71,-1.816909,-4.562861,534.794588,3.295457,42.266858,-0.7250850000000001,-7.903382000000001,0.61621
26.72,-1.8245040000000001,-4.601655,535.046994,3.288583,42.338733000000005,-0.717964,-7.913086999999999,0.614634
26.73,-1.846998,-4.644826,535.295856,3.28526,42.401396999999996,-0.7145229999999999,-7.921114,0.6137279999999999
26.74,-1.885805,-4.685695,535.494793,3.2857160000000003,42.450873,-0.715133,-7.927411,0.613585
26.75,-1.937832,-4.718582,535.606672,3.2893510000000004,42.486434,-0.7181770000000001,-7.932395,0.614136
26.76,-1.9963650000000002,-4.740352,535.610641,3.2950019999999998,42.510283,-0.720547,-7.936788000000001,0.615186
26.77,-2.052934,-4.75074,535.506603,3.301417,42.526338,-0.718909,-7.9413279999999995,0.616503
26.78,-2.099696,-4.751746,535.316514,3.30769,42.53861,-0.711159,-7.946441,0.6178939999999999
26.79,-2.131613,-4.746751000000001,535.0813969999999,3.3134629999999996,42.549704999999996,-0.697321,-7.952006,0.6192449999999999
26.8,-2.147524,-4.7397089999999995,534.85322,3.3188730000000004,42.560013,-0.679524,-7.957325999999999,0.62052
26.81,-2.1497080000000004,-4.734386,534.682086,3.3243050000000003,42.567926,-0.661165,-7.961353,0.621735
26.82,-2.1423509999999997,-4.73345,534.602142,3.330064,42.570884,-0.6457510000000001,-7.963096000000001,0.622905
26.83,-2.129725,-4.737509999999999,534.62215,3.336035,42.566663,-0.635922,-7.962008999999999,0.623999
26.84,-2.114821,-4.74461,534.7254929999999,3.341506,42.554196000000005,-0.632926,-7.958139,0.624901
26.85,-2.0987430000000002,-4.750714,534.879245,3.3453269999999997,42.533617,-0.63657,-7.952004,0.625436
26.86,-2.080866,-4.751249,535.046791,3.34645,42.505699,-0.645509,-7.9442960000000005,0.62545
26.87,-2.059479,-4.743215,535.197387,3.344642,42.471158,-0.6576810000000001,-7.935606,0.6249359999999999
26.88,-2.032629,-4.72694,535.309452,3.340985,42.430222,-0.670786,-7.926297999999999,0.6241220000000001
26.89,-1.9988569999999999,-4.706528,535.369412,3.337762,42.382615,-0.682755,-7.916517999999999,0.62345
26.9,-1.957539,-4.688574,535.370166,3.3376940000000004,42.32783,-0.692171,-7.906274000000001,0.623437
26.91,-1.908765,-4.679625,535.311451,3.342888,42.265509,-0.698576,-7.895499000000001,0.624475
26.92,-1.8529639999999998,-4.6834430000000005,535.201184,3.353971,42.195776,-0.702551,-7.884096,0.626675
26.93,-1.7906349999999998,-4.699095,535.0556320000001,3.369794,42.119437,-0.70549,-7.871973,0.629803
26.94,-1.722379,-4.720528,534.8969900000001,3.387857,42.038043,-0.7091149999999999,-7.859091,0.633366
26.95,-1.649159,-4.737915,534.7484599999999,3.405396,41.953789,-0.7148869999999999,-7.845517999999999,0.636822
26.96,-1.572517,-4.740616999999999,534.628582,3.420731,41.869310999999996,-0.723532,-7.831475999999999,0.639833
26.97,-1.494326,-4.720928,534.54759,3.4341779999999997,41.787459999999996,-0.734865,-7.8173509999999995,0.642446
26.98,-1.415981,-4.677121,534.507533,3.447945,41.711126,-0.7479640000000001,-7.803655,0.645069
26.99,-1.3376649999999999,-4.614436,534.505357,3.4649949999999996,41.642995,-0.761608,-7.790941,0.648262
27.0,-1.2586959999999998,-4.543531,534.5363580000001,3.4875010000000004,41.585065,-0.774713,-7.779650999999999,0.652435
27.01,-1.179155,-4.477291999999999,534.5957589999999,3.5156949999999996,41.537951,-0.786556,-7.769974,0.657636
27.02,-1.101648,-4.427434,534.67796,3.5476129999999997,41.500394,-0.7967420000000001,-7.761755,0.663505
27.03,-1.031611,-4.401834,534.775116,3.5797449999999995,41.469488,-0.80503,-7.7545660000000005,0.669392
27.04,-0.975613,-4.402878,534.877381,3.608194,41.441783,-0.8111689999999999,-7.747903,0.674583
27.05,-0.9386760000000001,-4.427025,534.975686,3.6298470000000003,41.414887,-0.814861,-7.741452000000001,0.678507
27.06,-0.922394,-4.465815,535.0651349999999,3.6431400000000003,41.388736,-0.815859,-7.735271000000001,0.680878
27.07,-0.924951,-4.508145,535.1458709999999,3.648224,41.365864,-0.8141520000000001,-7.729830000000001,0.681725
27.08,-0.942693,-4.543092,535.220233,3.646614,41.350449,-0.8101109999999999,-7.7258759999999995,0.68133
27.09,-0.971879,-4.56248,535.288236,3.640561,41.346538,-0.804466,-7.724163000000001,0.6801119999999999
27.1,-1.009335,-4.562634,535.344703,3.6324400000000003,41.356204999999996,-0.798132,-7.725153999999999,0.678524
27.11,-1.051843,-4.545051,535.3799730000001,3.6243019999999997,41.378483,-0.791999,-7.728807000000001,0.676959
27.12,-1.095208,-4.515874,535.383893,3.617631,41.409561,-0.786795,-7.734555,0.675708
27.13,-1.134213,-4.484095,535.351387,3.6133339999999996,41.444126000000004,-0.7830739999999999,-7.741480999999999,0.674946
27.14,-1.163949,-4.458778,535.286958,3.6118989999999997,41.477175,-0.78125,-7.748587,0.674759
27.15,-1.181876,-4.446089,535.205418,3.6135129999999998,41.505499,-0.781552,-7.75506,0.675164
27.16,-1.189306,-4.447294,535.127801,3.617891,41.528341,-0.7838890000000001,-7.760453,0.67608
27.17,-1.191341,-4.458632,535.074063,3.6238690000000005,41.547154,-0.787697,-7.764748,0.677265
27.18,-1.195208,-4.473129,535.0558679999999,3.6291519999999995,41.564707,-0.7919350000000001,-7.768292999999999,0.678275
27.19,-1.207751,-4.483518,535.072829,3.6307480000000005,41.583969,-0.795276,-7.771647,0.678552
27.2,-1.233044,-4.485027,535.1137620000001,3.626143,41.607178000000005,-0.796461,-7.775389,0.6776399999999999
27.21,-1.2709469999999998,-4.476938,535.1616740000001,3.6146879999999997,41.635356,-0.794716,-7.779958000000001,0.675438
27.22,-1.3173,-4.462356,535.199613,3.5982480000000003,41.668308,-0.790062,-7.785564,0.672319
27.23,-1.365955,-4.446436,535.215419,3.580654,41.704944,-0.78335,-7.792178999999999,0.6690119999999999
27.24,-1.411781,-4.434049,535.204866,3.566246,41.743696,-0.7759119999999999,-7.799573,0.666333
27.25,-1.452803,-4.428057,535.172901,3.558321,41.782933,-0.768946,-7.807371000000001,0.664892
27.26,-1.4899719999999999,-4.428847,535.132121,3.5581,41.821371,-0.762993,-7.815149000000001,0.6649010000000001
27.27,-1.52492,-4.434881,535.09853,3.564461,41.858437,-0.757831,-7.822566,0.666132
27.28,-1.557743,-4.443654,535.0863019999999,3.574407,41.894432,-0.752817,-7.829472,0.668006
27.29,-1.5866959999999999,-4.452639,535.103682,3.5840379999999996,41.930374,-0.7473890000000001,-7.835934,0.669784
27.3,-1.609767,-4.460111,535.150801,3.589719,41.96753,-0.741395,-7.842188,0.670786
27.31,-1.626491,-4.465816,535.219064,3.5891330000000004,42.006735,-0.73515,-7.8485130000000005,0.6705909999999999
27.32,-1.638379,-4.471297,535.292261,3.581928,42.047644,-0.729254,-7.855082,0.669154
27.33,-1.647709,-4.4794529999999995,535.35033,3.569749,42.088195,-0.724329,-7.861803999999999,0.666806
27.34,-1.655792,-4.493059,535.375506,3.5555830000000004,42.124589,-0.720779,-7.868232000000001,0.664129
27.35,-1.662062,-4.51278,535.358025,3.542653,42.151965000000004,-0.718672,-7.873603,0.6617350000000001
27.36,-1.664479,-4.535964,535.2978860000001,3.533272,42.165693,-0.7177899999999999,-7.877052000000001,0.660057
27.37,-1.6606740000000002,-4.557254,535.201964,3.5281279999999997,42.162926,-0.717803,-7.877947,0.6592140000000001
27.38,-1.6489919999999998,-4.570774,535.079074,3.5263449999999996,42.143863,-0.718453,-7.876194,0.659033
27.39,-1.629091,-4.572632,534.936319,3.5262919999999998,42.112103999999995,-0.719603,-7.872358,0.659198
27.4,-1.602285,-4.5625599999999995,534.778321,3.526657,42.073792,-0.721156,-7.86752,0.659462
27.41,-1.57175,-4.544147,534.608988,3.527133,42.035838,-0.722917,-7.862913000000001,0.659759
27.42,-1.5423209999999998,-4.523606,534.434536,3.52834,42.004046,-0.724525,-7.859531,0.660201
27.43,-1.519417,-4.507323,534.266329,3.5311410000000003,41.981941,-0.7255060000000001,-7.857867999999999,0.660933
27.44,-1.507168,-4.499123,534.122482,3.535884,41.970605,-0.725403,-7.857862,0.661999
27.45,-1.506594,-4.498641,534.0275389999999,3.5421169999999997,41.969226,-0.7239300000000001,-7.859,0.663284
27.46,-1.514904,-4.501693,534.009385,3.548896,41.975858,-0.721109,-7.8605089999999995,0.664575
27.47,-1.526329,-4.502458,534.092325,3.5553519999999996,41.988054,-0.717346,-7.861572,0.6656810000000001
27.48,-1.5340200000000002,-4.496430999999999,534.2866240000001,3.5609870000000003,42.003242,-0.713381,-7.861556,0.6664939999999999
27.49,-1.53215,-4.482728,534.578051,3.5655069999999998,42.018873,-0.710071,-7.860194,0.666976
27.5,-1.5174940000000001,-4.464587,534.923364,3.568463,42.032395,-0.708084,-7.857647999999999,0.667098
27.51,-1.4901209999999998,-4.447723000000001,535.256384,3.569136,42.04122,-0.707667,-7.854408,0.666809
27.52,-1.453106,-4.437387999999999,535.504582,3.5668620000000004,42.042871000000005,-0.708619,-7.851075999999999,0.666075
27.53,-1.411474,-4.435745,535.61082,3.561664,42.035413,-0.71049,-7.848126,0.664972
27.54,-1.370792,-4.440974,535.5519730000001,3.554813,42.018071,-0.7128800000000001,-7.84575,0.663766
27.55,-1.3357139999999998,-4.448457,535.34722,3.5489339999999996,41.991816,-0.715654,-7.843847,0.662922
